NUMERO;PROMEDIO_UNO;PROMEDIO_DOS;NOTA_EE_DOS;PROMEDIO_TRES;NOTA_MULTIVARIADO;NOTA_FISICA_DOS;NOTA_EE_CUATRO;PROMEDIO_CINCO;NOTA_PROCESOSM;NOTA_ADMINISTRACION;NOTA_LENGUA_UNO;NOTA_EI_UNO;NOTA_EI_DOS;PROMEDIO_SEIS;NAC_SEIS;NOTA_PLINEAL;NOTA_IECONOMICA;NOTA_DISEÑO;NOTA_METODOS;NOTA_EI_TRES;PROMEDIO_SIETE;CAR_SIETE;NCC_SIETE;NCA_SIETE;NCP_SIETE;NAC_SIETE;NAA_SIETE;NAP_SIETE;EPA_SIETE;NOTA_EMPRENDIMIENTO;VECES_EMPRENDIMIENTO;CREDITOS_EMPRENDIMIENTO;NOTA_GRAFOS;VECES_GRAFOS;CREDITOS_GRAFOS;NOTA_CALIDAD_UNO;VECES_CALIDAD_UNO;CREDITOS_CALIDAD_UNO;NOTA_MECARDOTECNIA;VECES_MERCADOTECNIA;CREDITOS_MERCADOTECNIA;NOTA_ERGONOMIA;VECES_ERGONOMIA;CREDITOS_ERGONOMIA;NOTA_HOMBRE;VECES_HOMBRE;CREDITOS_HOMBRE;NOTA_EI_CUATRO;VECES_EI_CUATRO;CREDITOS_EI_CUATRO;NOTA_EI_CINCO;VECES_EI_CINCO;CREDITOS_EI_CINCO;RENDIMIENTO_OCHO;PROMEDIO_OCHO
1159;35.03333333333333;32.05882352941177;42.0;37.888888888888886;31.0;38.0;41;36.05882352941177;30.0;43.0;48.0;45.0;30.0;38.529411764705884;8;36.0;38.0;37.0;38.0;44;40.86666666666667;0;15;15;0;8;8;0;1;39.0;1;2;43.0;1;2;45.0;1;2;44.0;1;2;37.0;1;2;41.0;1;1;45.0;1;2;33.0;1;2;2;37.214285714285715
1160;32.2;34.088235294117645;42.0;41.55555555555556;44.0;45.0;47;37.11764705882353;31.0;44.0;39.0;39.0;45.0;37.294117647058826;8;30.0;37.0;37.0;37.0;42;42.0;0;15;15;0;8;8;0;1;40.0;1;2;47.0;1;2;40.0;1;2;41.0;1;2;41.0;1;2;40.0;1;1;46.0;1;2;40.0;1;2;2;39.892857142857146
1161;33.922222222222224;37.3235294117647;43.0;38.02777777777778;32.0;35.0;48;36.705882352941174;31.0;40.0;39.0;35.0;40.0;36.23529411764706;8;30.0;32.0;33.0;33.0;37;38.666666666666664;0;15;15;0;8;8;0;1;36.0;1;2;39.0;1;2;37.0;1;2;44.0;1;2;40.0;1;2;40.0;1;1;44.0;1;2;30.0;1;2;3;40.714285714285715
1165;35.06666666666667;41.35294117647059;43.0;46.833333333333336;49.0;40.0;50;39.64705882352941;34.0;39.0;46.0;39.0;48.0;44.0;8;41.0;40.0;40.0;49.0;47;43.6;1;17;15;2;8;8;0;1;42.0;2;2;49.0;1;2;40.0;1;2;47.0;1;2;42.0;1;2;42.0;1;1;40.0;1;2;46.0;1;2;4;45.142857142857146
1167;34.96666666666667;38.588235294117645;43.0;43.5;49.0;38.0;50;38.76470588235294;33.0;33.0;41.0;41.0;47.0;40.11764705882353;8;38.0;36.0;39.0;45.0;42;40.5;1;16;15;1;8;7;1;1;44.0;1;2;41.0;1;2;39.0;1;2;40.0;1;2;45.0;1;2;25.5;2;1;41.0;1;2;41.0;1;2;3;42.142857142857146
1170;32.25555555555555;34.26470588235294;40.0;37.72222222222222;36.0;0.0;37;34.94117647058823;32.0;36.0;30.0;35.0;47.0;33.44444444444444;4;26.333333333333332;37.0;0.0;0.0;40;32.5;1;13;11;2;6;5;1;1;24.5;2;2;33.0;1;2;37.0;1;2;41.0;1;2;0.0;0;2;33.0;1;1;43.0;1;2;0.0;0;2;1;27.90909090909091
1171;33.3;37.470588235294116;45.0;42.111111111111114;47.0;21.5;31;34.529411764705884;31.0;35.0;42.0;31.0;44.0;37.785714285714285;7;32.0;41.0;36.0;0.0;41;39.93333333333333;0;15;15;0;8;8;0;1;38.0;1;2;45.0;1;2;43.0;1;2;47.0;1;2;41.0;1;2;41.0;1;1;31.0;1;2;34.0;1;2;2;38.57142857142857
1173;39.0;42.14705882352941;45.0;41.666666666666664;34.0;48.0;49;37.88235294117647;31.0;37.0;50.0;38.0;42.0;38.529411764705884;8;31.0;32.0;47.0;30.0;46;41.53333333333333;0;15;15;0;8;8;0;1;42.0;1;2;33.0;1;2;48.0;1;2;50.0;1;2;46.0;1;2;41.0;1;1;41.0;1;2;31.0;1;2;3;40.92857142857143
1174;39.266666666666666;40.64705882352941;45.0;43.94444444444444;46.0;45.0;0;41.8235294117647;35.0;41.0;48.0;45.0;50.0;40.64705882352941;8;38.0;46.0;41.0;35.0;45;43.53333333333333;0;15;15;0;8;8;0;1;39.0;1;2;37.0;1;2;44.0;1;2;47.0;1;2;44.0;1;2;39.0;1;1;46.0;1;2;50.0;1;2;3;44.785714285714285
1178;36.93333333333333;35.11764705882353;46.0;38.44444444444444;37.0;36.0;49;36.470588235294116;32.0;32.0;45.0;37.0;37.0;36.23529411764706;8;34.0;35.0;35.0;35.0;41;41.53333333333333;0;15;15;0;8;8;0;1;36.0;1;2;47.0;1;2;46.0;1;2;46.0;1;2;43.0;1;2;45.0;1;1;33.0;1;2;38.0;1;2;2;39.92857142857143
1179;35.2;38.1764705882353;45.0;37.611111111111114;32.0;0.0;0;35.5;0.0;39.0;31.0;46.0;32.0;30.5;2;29.5;0.0;0.0;0.0;32;37.666666666666664;0;9;9;0;5;5;0;1;0.0;0;2;41.0;1;2;0.0;0;2;44.0;1;2;0.0;0;2;35.0;1;1;30.0;1;2;37.0;1;2;1;26.0
1180;40.8;37.64705882352941;48.0;39.27777777777778;39.0;32.0;48;35.94117647058823;34.0;36.0;45.0;32.0;35.0;37.88235294117647;8;35.0;37.0;34.0;40.0;30;38.8;1;17;15;2;8;7;1;1;29.5;2;2;42.0;1;2;40.0;1;2;41.0;1;2;40.0;1;2;39.0;1;1;39.0;1;2;40.0;1;2;3;41.642857142857146
1181;29.733333333333334;29.3;0.0;30.0;33.0;0.0;0;30.541666666666664;0.0;30.0;35.0;34.0;44.0;28.444444444444443;4;20.0;35.0;0.0;0.0;0;26.666666666666668;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;2;40.0;1;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;1;7.5
1183;37.8;36.411764705882355;42.0;43.166666666666664;42.0;45.0;50;40.8235294117647;40.0;43.0;45.0;40.0;40.0;39.76470588235294;8;38.0;38.0;36.0;40.0;46;42.93333333333333;1;17;15;2;8;8;0;1;35.0;2;2;48.0;1;2;46.0;1;2;45.0;1;2;42.0;1;2;44.0;1;1;43.0;1;2;41.0;1;2;3;40.607142857142854
1184;38.0;41.411764705882355;46.0;39.72222222222222;41.0;38.0;44;40.294117647058826;37.0;42.0;46.0;38.0;45.0;42.05882352941177;8;40.0;46.0;45.0;38.0;47;43.46666666666667;0;15;15;0;8;8;0;1;35.0;1;2;49.0;1;2;45.0;1;2;47.0;1;2;44.0;1;2;46.0;1;1;46.0;1;2;37.0;1;2;3;43.785714285714285
1186;37.2;35.588235294117645;38.0;36.72222222222222;37.0;30.0;42;36.88235294117647;30.0;42.0;42.0;33.0;36.0;40.11764705882353;8;32.0;48.0;40.0;35.0;42;38.333333333333336;1;17;15;2;8;7;1;1;39.0;1;2;30.0;1;2;42.0;1;2;43.0;1;2;43.0;1;2;41.0;1;1;42.0;1;2;28.0;2;2;2;34.53846153846154
1187;39.0;39.23529411764706;38.0;39.72222222222222;43.0;41.0;43;37.11764705882353;30.0;37.0;42.0;42.0;39.0;37.73529411764706;8;28.5;45.0;34.0;36.0;37;37.93333333333333;0;15;15;0;8;8;0;1;39.0;1;2;31.0;1;2;39.0;1;2;41.0;1;2;40.0;1;2;45.0;1;1;36.0;1;2;36.0;1;2;3;40.42857142857143
1189;41.333333333333336;40.588235294117645;46.0;43.44444444444444;37.0;47.0;50;42.35294117647059;36.0;43.0;49.0;50.0;50.0;41.294117647058826;8;37.0;41.0;43.0;40.0;47;47.06666666666667;0;15;15;0;8;8;0;1;47.0;1;2;49.0;1;2;46.0;1;2;46.0;1;2;47.0;1;2;44.0;1;1;46.0;1;2;50.0;1;2;3;43.714285714285715
1190;36.2;36.588235294117645;44.0;36.5;40.0;35.0;45;38.470588235294116;44.0;33.0;43.0;38.0;39.0;38.0;8;32.0;46.0;31.0;36.0;35;35.93333333333333;2;19;15;4;8;7;1;1;17.0;2;2;30.5;2;2;37.0;1;2;40.0;1;2;43.0;1;2;42.0;1;1;35.0;1;2;46.0;1;2;2;37.357142857142854
1191;37.6;38.294117647058826;37.0;41.0;43.0;36.0;41;36.333333333333336;31.0;35.0;0.0;32.0;45.0;37.94117647058823;8;32.0;40.0;36.0;38.0;35;39.0;0;15;15;0;8;7;1;1;39.0;1;2;45.0;1;2;46.0;1;2;37.0;1;2;42.0;1;2;43.0;1;1;22.0;1;2;40.0;1;2;2;35.416666666666664
1192;36.266666666666666;36.588235294117645;36.0;33.583333333333336;31.0;27.5;0;36.294117647058826;35.0;30.0;38.0;37.0;40.0;32.0625;7;17.0;30.0;33.0;34.0;43;34.93333333333333;1;19;15;4;8;7;1;1;27.0;3;2;36.0;1;2;36.0;1;2;36.0;1;2;38.0;1;2;42.0;1;1;33.0;1;2;35.0;1;2;2;31.90909090909091
1194;34.13333333333333;34.588235294117645;46.0;31.36111111111111;28.5;32.0;0;35.411764705882355;35.0;37.0;39.0;37.0;31.0;35.470588235294116;8;32.0;36.0;39.0;31.0;34;38.46666666666667;0;15;15;0;8;8;0;1;33.0;1;2;34.0;1;2;39.0;1;2;44.0;1;2;41.0;1;2;41.0;1;1;46.0;1;2;31.0;1;2;2;39.0
1196;32.9;37.64705882352941;47.0;38.72222222222222;37.0;44.0;50;39.529411764705884;41.0;42.0;48.0;38.0;38.0;38.294117647058826;8;37.0;36.0;41.0;38.0;44;40.266666666666666;2;19;15;4;8;7;1;1;31.0;2;2;25.0;2;2;48.0;1;2;47.0;1;2;41.0;1;2;42.0;1;1;43.0;1;2;46.0;1;2;2;38.642857142857146
1198;40.46666666666667;44.470588235294116;49.0;42.666666666666664;45.0;43.0;50;42.705882352941174;40.0;43.0;49.0;43.0;48.0;41.76470588235294;8;38.0;47.0;35.0;38.0;48;45.2;0;15;15;0;8;8;0;1;41.0;1;2;47.0;1;2;46.0;1;2;45.0;1;2;43.0;1;2;44.0;1;1;50.0;1;2;45.0;1;2;4;46.357142857142854
1199;35.266666666666666;38.705882352941174;49.0;37.72222222222222;33.0;35.0;0;36.88235294117647;32.0;35.0;48.0;40.0;43.0;40.411764705882355;8;30.0;50.0;38.0;36.0;46;40.8;1;17;15;2;8;8;0;1;41.0;1;2;35.0;2;2;43.0;1;2;44.0;1;2;42.0;1;2;40.0;1;1;38.0;1;2;43.0;1;2;3;41.07142857142857
1207;38.6;39.6;0.0;36.76470588235294;36.0;39.0;0;37.205882352941174;29.5;34.0;47.0;38.0;41.0;36.411764705882355;8;24.0;34.0;39.0;40.0;32;38.8;2;19;15;4;8;8;0;1;30.0;2;2;42.0;1;2;35.5;2;2;46.0;1;2;32.0;1;2;35.0;1;1;46.0;1;2;42.0;1;2;2;33.0
1209;34.36666666666667;35.35294117647059;43.0;38.083333333333336;30.0;35.0;43;35.588235294117645;30.5;35.0;49.0;33.0;42.0;34.05882352941177;8;30.0;30.0;40.0;31.0;45;41.666666666666664;0;15;15;0;8;8;0;1;39.0;1;2;40.0;1;2;43.0;1;2;40.0;1;2;42.0;1;2;45.0;1;1;50.0;1;2;36.0;1;2;2;39.357142857142854
1210;35.666666666666664;37.470588235294116;44.0;37.72222222222222;34.0;34.0;48;40.76470588235294;37.0;42.0;49.0;39.0;47.0;40.1764705882353;8;31.0;40.0;42.0;38.0;46;42.733333333333334;1;17;15;2;8;8;0;1;33.0;2;2;48.0;1;2;46.0;1;2;43.0;1;2;46.0;1;2;43.0;1;1;43.0;1;2;40.0;1;2;3;40.285714285714285
1213;33.833333333333336;36.43333333333333;0.0;34.8235294117647;33.0;36.0;0;35.09375;28.5;42.0;37.0;37.0;39.0;28.533333333333335;6;31.0;45.0;38.0;11.0;0;30.272727272727273;1;12;10;2;5;4;1;1;19.5;2;2;43.0;1;2;35.0;1;2;37.0;1;2;32.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;2;30.818181818181817
1215;32.96666666666667;36.411764705882355;45.0;37.166666666666664;36.0;45.0;39;39.23529411764706;40.0;38.0;44.0;45.0;34.0;40.94117647058823;8;35.0;49.0;41.0;36.0;43;42.6;0;15;15;0;8;8;0;1;36.0;1;2;47.0;1;2;47.0;1;2;44.0;1;2;44.0;1;2;41.0;1;1;39.0;1;2;42.0;1;2;2;39.5
1217;39.13333333333333;40.705882352941174;46.0;43.55555555555556;44.0;38.0;48;39.94117647058823;36.0;37.0;47.0;37.0;50.0;35.029411764705884;8;27.5;41.0;29.5;34.0;41;41.8;0;15;15;0;8;8;0;1;38.0;1;2;45.0;1;2;44.0;1;2;42.0;1;2;44.0;1;2;39.0;1;1;38.0;1;2;43.0;1;2;2;39.42857142857143
1219;35.46666666666667;38.8235294117647;43.0;39.333333333333336;39.0;39.0;50;37.73529411764706;34.5;36.0;48.0;40.0;35.0;39.705882352941174;8;32.0;38.0;36.0;40.0;43;42.93333333333333;0;15;15;0;8;8;0;1;37.0;1;2;46.0;1;2;44.0;1;2;46.0;1;2;43.0;1;2;42.0;1;1;41.0;1;2;44.0;1;2;3;41.785714285714285
1221;38.13333333333333;40.11764705882353;47.0;43.166666666666664;41.0;36.0;48;41.05882352941177;38.0;36.0;47.0;39.0;44.0;43.294117647058826;8;36.0;50.0;49.0;39.0;46;45.53333333333333;0;15;15;0;8;8;0;1;47.0;1;2;47.0;1;2;44.0;1;2;45.0;1;2;44.0;1;2;45.0;1;1;45.0;1;2;47.0;1;2;3;41.142857142857146
1223;36.833333333333336;30.921568627450984;24.0;35.22222222222222;41.0;30.0;0;29.977777777777774;30.0;25.0;0.0;39.0;30.0;32.45;5;34.5;30.0;0.0;0.0;35;32.04545454545455;2;14;11;3;6;4;2;1;0.0;0;2;30.0;1;2;38.0;1;2;39.0;1;2;0.0;0;2;25.5;2;1;40.0;1;2;16.5;2;2;2;35.666666666666664
1226;32.86666666666667;32.64705882352941;44.0;36.77777777777778;31.0;43.0;0;35.205882352941174;29.5;42.0;50.0;29.0;34.0;36.11764705882353;8;31.0;36.0;31.0;35.0;41;35.46666666666667;2;19;15;4;8;7;1;1;18.0;2;2;32.0;2;2;43.0;1;2;41.0;1;2;40.0;1;2;36.0;1;1;41.0;1;2;33.0;1;2;2;39.0
1229;37.0;38.588235294117645;46.0;40.22222222222222;36.0;31.5;47;35.88235294117647;35.0;37.0;38.0;42.0;35.0;37.76470588235294;8;33.0;28.5;40.0;32.0;46;39.93333333333333;1;17;15;2;8;8;0;1;33.0;1;2;36.5;2;2;43.0;1;2;44.0;1;2;43.0;1;2;46.0;1;1;38.0;1;2;39.0;1;2;3;41.42857142857143
1230;35.266666666666666;37.11764705882353;40.0;38.611111111111114;36.0;35.0;40;36.411764705882355;31.0;33.0;45.0;47.0;32.0;39.588235294117645;8;32.0;49.0;34.0;37.0;46;39.4;0;15;15;0;8;8;0;1;37.0;1;2;44.0;1;2;40.0;1;2;37.0;1;2;43.0;1;2;31.0;1;1;36.0;1;2;43.0;1;2;3;43.5
1231;32.37777777777778;37.35294117647059;40.0;36.0;28.5;30.0;39;34.529411764705884;34.0;30.0;34.0;43.0;31.0;37.8235294117647;8;31.0;36.0;46.0;35.0;41;40.86666666666667;0;15;15;0;8;8;0;1;40.0;1;2;42.0;1;2;42.0;1;2;44.0;1;2;44.0;1;2;37.0;1;1;36.0;1;2;40.0;1;2;2;37.357142857142854
1232;32.8;36.588235294117645;30.0;34.0;30.0;27.333333333333332;0;30.422222222222224;30.0;32.0;0.0;30.0;35.0;34.294117647058826;8;30.0;33.0;37.0;34.0;44;31.68888888888889;2;21;15;6;8;6;2;1;28.666666666666668;3;2;40.0;1;2;30.0;1;2;30.0;1;2;31.0;1;2;36.0;1;1;28.0;2;2;32.0;1;2;2;31.5
1236;36.0;38.64705882352941;43.0;43.05555555555556;45.0;46.0;47;41.05882352941177;31.0;36.0;48.0;48.0;40.0;42.64705882352941;8;36.0;50.0;45.0;35.0;47;41.06666666666667;0;15;15;0;8;8;0;1;35.0;1;2;35.0;1;2;42.0;1;2;45.0;1;2;46.0;1;2;44.0;1;1;43.0;1;2;40.0;1;2;4;45.214285714285715
1239;33.1;37.705882352941174;44.0;40.111111111111114;35.0;37.0;42;35.8235294117647;34.0;32.0;45.0;44.0;34.0;39.0;8;32.0;43.0;30.0;37.0;45;38.4;0;15;15;0;8;8;0;1;30.0;1;2;30.0;1;2;40.0;1;2;45.0;1;2;41.0;1;2;44.0;1;1;40.0;1;2;40.0;1;2;2;38.57142857142857
1240;38.53333333333333;41.8235294117647;46.0;42.44444444444444;37.0;40.0;50;41.705882352941174;36.0;45.0;46.0;44.0;42.0;43.470588235294116;8;50.0;38.0;40.0;41.0;47;43.2;0;15;15;0;8;8;0;1;42.0;1;2;50.0;1;2;45.0;1;2;42.0;1;2;44.0;1;2;44.0;1;1;44.0;1;2;35.0;1;2;3;44.714285714285715
1241;35.53333333333333;41.11764705882353;47.0;43.94444444444444;35.0;37.0;38;39.588235294117645;34.0;45.0;42.0;42.0;45.0;39.529411764705884;8;45.0;31.0;37.0;39.0;45;43.2;0;15;15;0;8;8;0;1;43.0;1;2;49.0;1;2;42.0;1;2;42.0;1;2;42.0;1;2;40.0;1;1;44.0;1;2;42.0;1;2;3;40.285714285714285
1242;36.0;39.588235294117645;44.0;40.44444444444444;41.0;37.0;50;37.1764705882353;40.0;39.0;41.0;40.0;41.0;38.294117647058826;8;30.0;46.0;38.0;33.0;40;41.13333333333333;1;17;15;2;8;8;0;1;34.0;2;2;46.0;1;2;41.0;1;2;45.0;1;2;38.0;1;2;41.0;1;1;45.0;1;2;39.0;1;2;2;34.23076923076923
1243;26.855555555555554;28.6;0.0;15.333333333333334;0.0;0.0;0;36.4;0.0;0.0;0.0;38.0;38.0;43.0;1;0.0;0.0;0.0;0.0;43;19.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;38.0;1;1;0.0;0;2;0.0;0;2;1;0.0
1244;34.6;38.1764705882353;50.0;40.111111111111114;32.0;38.0;0;40.294117647058826;41.0;43.0;47.0;44.0;46.0;40.411764705882355;8;33.0;49.0;42.0;41.0;46;42.93333333333333;1;17;15;2;8;8;0;1;32.5;2;2;48.0;1;2;43.0;1;2;45.0;1;2;46.0;1;2;49.0;1;1;41.0;1;2;42.0;1;2;3;40.142857142857146
1250;35.5;34.8235294117647;30.0;37.22222222222222;40.0;38.0;45;38.0;36.0;43.0;46.0;45.0;38.0;39.0;8;38.0;46.0;31.0;35.0;38;38.666666666666664;0;15;15;0;8;8;0;1;30.0;1;2;30.0;1;2;43.0;1;2;42.0;1;2;44.0;1;2;38.0;1;1;41.0;1;2;41.0;1;2;2;38.285714285714285
1252;40.13333333333333;41.8235294117647;43.0;39.705882352941174;43.0;43.0;0;41.05882352941177;38.0;43.0;47.5;39.0;46.0;40.64705882352941;8;36.0;40.0;49.0;37.0;42;41.333333333333336;0;15;15;0;8;8;0;1;35.0;1;2;47.0;1;2;42.0;1;2;41.0;1;2;43.0;1;2;44.0;1;1;41.0;1;2;39.0;1;2;3;40.285714285714285
1253;32.044444444444444;34.411764705882355;46.0;34.611111111111114;30.0;31.0;50;35.76470588235294;29.0;39.0;46.0;40.0;39.0;34.38235294117647;8;31.5;24.5;42.0;37.0;43;39.266666666666666;0;15;15;0;8;8;0;1;38.0;1;2;43.0;1;2;43.0;1;2;41.0;1;2;31.0;1;2;41.0;1;1;45.0;1;2;33.0;1;2;2;39.142857142857146
1258;40.53333333333333;42.23529411764706;46.0;42.27777777777778;37.0;39.0;43;39.411764705882355;30.0;43.0;50.0;43.0;44.0;41.11764705882353;8;39.0;48.0;40.0;32.0;44;44.4;0;15;15;0;8;8;0;1;42.0;1;2;38.0;1;2;45.0;1;2;48.0;1;2;43.0;1;2;46.0;1;1;44.0;1;2;50.0;1;2;3;41.07142857142857
1261;36.1;37.35294117647059;46.0;44.833333333333336;46.0;34.0;43;39.5;33.0;42.0;45.0;46.0;50.0;40.35294117647059;8;37.0;50.0;37.0;37.0;46;42.46666666666667;0;15;15;0;8;8;0;1;36.0;1;2;43.0;1;2;44.0;1;2;42.0;1;2;43.0;1;2;41.0;1;1;45.0;1;2;45.0;1;2;3;43.642857142857146
1262;30.435897435897438;30.8;0.0;31.11764705882353;27.0;0.0;0;32.708333333333336;0.0;0.0;40.0;36.0;33.0;30.214285714285715;3;27.5;0.0;0.0;0.0;0;28.5;0;3;3;0;2;2;0;2;0.0;0;2;0.0;0;2;0.0;0;2;40.0;1;2;0.0;0;2;34.0;1;1;0.0;0;2;0.0;0;2;1;27.333333333333332
1264;34.266666666666666;35.294117647058826;42.0;36.111111111111114;33.0;35.0;50;37.794117647058826;32.0;42.0;45.0;33.0;47.0;36.794117647058826;8;31.0;42.0;40.0;31.5;40;37.93333333333333;1;19;15;4;8;7;1;1;20.0;3;2;47.0;1;2;42.0;1;2;41.0;1;2;32.0;1;2;47.0;1;1;43.0;1;2;36.0;1;2;3;40.583333333333336
1266;38.233333333333334;37.35294117647059;46.0;40.55555555555556;46.0;41.0;46;39.05882352941177;34.0;44.0;48.0;36.0;45.0;39.705882352941174;8;33.0;37.0;35.0;39.0;45;42.93333333333333;0;15;15;0;8;8;0;1;44.0;1;2;30.0;1;2;48.0;1;2;47.0;1;2;45.0;1;2;44.0;1;1;41.0;1;2;45.0;1;2;3;40.07142857142857
1268;39.53333333333333;41.35294117647059;47.0;44.833333333333336;43.0;43.0;49;43.529411764705884;39.0;45.0;50.0;47.0;46.0;43.0;8;41.0;43.0;40.0;40.0;48;43.733333333333334;0;15;15;0;8;8;0;1;32.0;1;2;47.0;1;2;50.0;1;2;47.0;1;2;41.0;1;2;46.0;1;1;45.0;1;2;43.0;1;2;3;40.642857142857146
1269;39.86666666666667;39.1764705882353;43.0;41.27777777777778;42.0;44.0;44;38.64705882352941;40.0;35.0;45.0;41.0;46.0;40.64705882352941;8;40.0;36.0;43.0;35.0;48;41.46666666666667;0;15;15;0;8;8;0;1;47.0;1;2;30.0;1;2;43.0;1;2;48.0;1;2;42.0;1;2;44.0;1;1;45.0;1;2;34.0;1;2;3;43.714285714285715
1270;35.07777777777778;37.8235294117647;44.0;35.888888888888886;43.0;35.0;50;37.76470588235294;31.0;35.0;43.0;39.0;48.0;40.0;8;41.0;35.5;42.0;39.0;43;39.2;1;17;15;2;8;7;1;1;29.0;2;2;46.0;1;2;43.0;1;2;36.0;1;2;42.0;1;2;40.0;1;1;46.0;1;2;32.0;1;2;2;37.642857142857146
1274;35.266666666666666;36.470588235294116;38.0;38.44444444444444;37.0;39.0;41;34.3235294117647;33.5;37.0;37.0;37.0;38.0;38.294117647058826;8;36.0;33.0;36.0;37.0;44;40.666666666666664;0;15;15;0;8;8;0;1;36.0;1;2;43.0;1;2;44.0;1;2;43.0;1;2;43.0;1;2;32.0;1;1;43.0;1;2;37.0;1;2;2;38.5
1276;33.3;31.033333333333335;0.0;32.625;0.0;0.0;0;34.714285714285715;0.0;31.0;43.0;39.0;44.0;21.0;3;16.0;0.0;0.0;0.0;0;21.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;42.0;1;1;0.0;0;2;0.0;0;2;1;24.0
1278;31.8;32.666666666666664;0.0;32.625;0.0;0.0;0;29.47435897435897;0.0;31.0;47.0;42.0;0.0;31.5;2;0.0;0.0;0.0;0.0;0;20.5;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;41.0;1;1;0.0;0;2;0.0;0;2;1;27.333333333333332
1279;33.8;36.411764705882355;45.0;36.5;33.0;37.0;47;39.470588235294116;32.0;43.0;41.0;37.0;46.0;38.23529411764706;8;37.0;32.0;42.0;39.0;42;38.0;1;17;15;2;8;7;1;1;44.0;1;2;43.0;1;2;46.0;1;2;18.5;2;2;40.0;1;2;43.0;1;1;36.0;1;2;36.0;1;2;2;38.785714285714285
1280;32.0;36.05882352941177;37.0;39.94444444444444;30.0;35.0;0;35.88235294117647;30.0;43.0;44.0;30.0;43.0;34.5;8;29.5;30.0;37.0;30.0;40;39.8;0;15;15;0;8;7;1;1;27.0;1;2;38.0;1;2;41.0;1;2;45.0;1;2;38.0;1;2;45.0;1;1;42.0;1;2;45.0;1;2;2;31.24242424242424
1281;33.68888888888889;30.91176470588235;36.0;34.411764705882355;26.5;32.0;0;34.73529411764706;35.0;39.0;44.0;32.0;43.0;32.58333333333333;7;25.5;22.333333333333332;39.0;0.0;46;35.0;0;11;11;0;6;6;0;1;0.0;0;2;39.0;1;2;35.0;1;2;43.0;1;2;38.0;1;2;34.0;1;1;38.0;1;2;0.0;0;2;2;34.0
1282;33.06666666666667;29.794117647058822;31.0;36.94444444444444;32.0;38.0;0;35.1764705882353;33.0;33.0;41.0;31.0;40.0;34.588235294117645;8;33.0;31.0;40.0;31.0;39;39.53333333333333;0;15;15;0;8;8;0;1;44.0;1;2;38.0;1;2;39.0;1;2;40.0;1;2;34.0;1;2;37.0;1;1;40.0;1;2;43.0;1;2;2;39.357142857142854
1283;35.333333333333336;36.1764705882353;43.0;39.5;32.0;33.0;50;35.94117647058823;30.0;40.0;35.0;37.0;40.0;38.0;8;31.0;36.0;40.0;35.0;36;41.733333333333334;0;15;15;0;8;8;0;1;41.0;1;2;46.0;1;2;41.0;1;2;46.0;1;2;39.0;1;2;40.0;1;1;40.0;1;2;40.0;1;2;3;40.57142857142857
1287;33.5;32.029411764705884;23.0;33.138888888888886;27.0;34.0;0;30.98039215686274;25.0;37.0;34.0;45.0;35.0;33.233333333333334;7;30.0;30.0;42.0;28.5;39;36.72727272727273;0;11;11;0;6;6;0;1;0.0;0;2;33.0;1;2;38.0;1;2;39.0;1;2;0.0;0;2;30.0;1;1;35.0;1;2;42.0;1;2;2;34.82142857142857
1288;35.08888888888888;38.205882352941174;49.0;33.588235294117645;31.0;45.0;0;34.11764705882353;30.0;32.0;45.0;27.0;47.0;36.8235294117647;8;29.0;39.0;31.0;31.0;45;38.86666666666667;0;15;15;0;8;8;0;1;33.0;1;2;33.0;1;2;43.0;1;2;41.0;1;2;38.0;1;2;45.0;1;1;38.0;1;2;43.0;1;2;2;31.928571428571427
1290;33.36666666666667;34.970588235294116;36.0;40.166666666666664;42.0;37.0;48;35.029411764705884;31.0;37.0;41.0;40.0;32.0;40.411764705882355;8;37.0;44.0;38.0;34.0;42;39.13333333333333;0;15;15;0;8;8;0;1;41.0;1;2;38.0;1;2;38.0;1;2;40.0;1;2;35.0;1;2;43.0;1;1;40.0;1;2;40.0;1;2;3;40.07142857142857
1291;38.86666666666667;33.705882352941174;42.0;37.77777777777778;45.0;39.0;31;32.94117647058823;21.666666666666668;35.0;44.0;25.0;38.0;35.95;5;26.5;46.0;0.0;0.0;36;32.589743589743584;2;19;13;6;7;5;2;1;31.0;1;2;25.333333333333332;3;2;33.0;1;2;37.0;1;2;0.0;0;2;35.0;1;1;42.0;1;2;26.0;2;2;2;30.653846153846153
