NUMERO;PROMEDIO_DOS;NOTA_EE_CUATRO;PROMEDIO_CINCO;NOTA_LENGUA_UNO;PROMEDIO_SEIS;NOTA_IECONOMICA;PROMEDIO_SIETE;NAA_SIETE;NOTA_GRAFOS;NOTA_CALIDAD_UNO;NOTA_ERGONOMIA;NOTA_EI_CINCO;PROMEDIO_OCHO;CAR_OCHO;NCC_OCHO;NCA_OCHO;NCP_OCHO;NAC_OCHO;NAA_OCHO;NAP_OCHO;EPA_OCHO;NOTA_LOG_UNO;VECES_LOG_UNO;CREDITOS_LOG_UNO;NOTA_GOPERACIONES;VECES_GOPERACIONES;CREDITOS_GOPERACIONES;NOTA_CALIDAD_DOS;VECES_CALIDAD_DOS;CREDITOS_CALIDAD_DOS;NOTA_GAMBIENTAL;VECES_GAMBIENTAL;CREDITOS_GAMBIENTAL;NOTA_LENGUA_DOS;VECES_LENGUA_DOS;CREDITOS_LENGUA_DOS;NOTA_CONTEXTO;VECES_CONTEXTO;CREDITOS_CONTEXTO;NOTA_EI_SEIS;VECES_EI_SEIS;CREDITOS_EI_SEIS;NOTA_EI_SIETE;VECES_EI_SIETE;CREDITOS_EI_SIETE;RENDIMIENTO_NUEVE;PROMEDIO_NUEVE
1132;35.294117647058826;44;38.1764705882353;35.0;35.794117647058826;32.0;43.13333333333333;8;45.0;45.0;43.0;43.0;37.392857142857146;1;17;14;3;7;6;1;1;35.0;1;2;29.5;2;3;43.0;1;2;0;0;2;43.0;1;2;41.0;1;1;32.0;1;2;44.0;1;2;2;38.0
1134;36.588235294117645;50;40.14705882352941;50.0;41.35294117647059;46.0;43.8;8;44.0;43.0;41.0;44.0;43.07142857142857;0;14;14;0;7;7;0;1;42.0;1;2;31.0;1;3;50.0;1;2;0;0;2;50.0;1;2;46.0;1;1;44.0;1;2;46.0;1;2;3;41.875
1136;34.1764705882353;42;35.3;0.0;33.94117647058823;30.0;38.4;7;37.0;44.0;42.0;30.0;35.708333333333336;2;17;12;5;6;4;2;1;27.0;2;2;27.5;2;3;40.0;1;2;0;0;2;0.0;0;2;42.0;1;1;44.0;1;2;41.0;1;2;2;34.4
1137;33.588235294117645;0;35.72727272727273;45.0;31.555555555555557;32.0;17.0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;1;0.0
1138;42.23529411764706;0;34.294117647058826;46.0;36.64705882352941;30.0;35.666666666666664;8;37.0;38.0;31.5;35.0;34.0;1;16;14;2;7;6;1;1;26.5;2;2;31.0;1;3;41.0;1;2;0;0;2;34.0;1;2;46.0;1;1;30.0;1;2;37.0;1;2;2;33.333333333333336
1139;37.26470588235294;41;36.11764705882353;47.0;38.94117647058823;35.0;40.4;8;50.0;38.0;34.0;38.0;38.57142857142857;0;14;14;0;7;7;0;1;30.0;1;2;30.0;1;3;43.0;1;2;0;0;2;47.0;1;2;42.0;1;1;43.0;1;2;41.0;1;2;2;34.416666666666664
1141;33.1764705882353;48;34.88235294117647;48.0;40.294117647058826;38.0;40.93333333333333;8;42.0;44.0;40.0;43.0;38.5;0;14;14;0;7;7;0;1;32.0;1;2;33.0;1;3;43.0;1;2;0;0;2;36.0;1;2;48.0;1;1;40.0;1;2;45.0;1;2;2;32.84375
1145;31.558823529411764;45;34.8235294117647;35.0;37.411764705882355;36.0;39.86666666666667;8;30.0;43.0;41.0;32.0;39.642857142857146;1;17;14;3;7;6;1;1;40.0;1;2;29.0;2;3;41.0;1;2;0;0;2;41.0;1;2;44.0;1;1;47.0;1;2;43.0;1;2;2;33.43333333333333
1147;32.64705882352941;45;37.05882352941177;43.0;36.588235294117645;38.0;39.53333333333333;8;40.0;38.0;40.0;35.0;37.642857142857146;0;14;14;0;7;7;0;1;41.0;1;2;30.0;1;3;43.0;1;2;0;0;2;43.0;1;2;41.0;1;1;35.0;1;2;36.0;1;2;2;38.333333333333336
1148;35.88235294117647;49;34.76470588235294;37.0;40.529411764705884;35.0;40.2;8;44.0;33.0;40.0;38.0;42.285714285714285;0;14;14;0;7;7;0;1;36.0;1;2;44.0;1;3;43.0;1;2;0;0;2;34.0;1;2;48.0;1;1;47.0;1;2;46.0;1;2;2;37.733333333333334
1151;34.529411764705884;44;35.23529411764706;41.0;37.294117647058826;38.0;39.333333333333336;8;42.0;43.0;38.0;32.0;36.714285714285715;1;17;14;3;7;6;1;1;38.0;1;2;26.0;2;3;42.0;1;2;0;0;2;39.0;1;2;38.0;1;1;38.0;1;2;42.0;1;2;2;32.8125
1152;35.61764705882353;0;32.11764705882353;47.0;37.705882352941174;50.0;37.2;8;37.0;39.0;40.0;42.0;33.42857142857143;3;24;14;10;7;5;2;1;29.0;2;2;25.333333333333332;3;3;38.0;1;2;0;0;2;43.0;1;2;37.0;1;1;33.5;2;2;34.0;1;2;2;32.28125
1153;34.14705882352941;32;36.588235294117645;41.0;36.205882352941174;33.0;36.6;8;45.0;43.0;33.0;37.0;34.964285714285715;2;21;14;7;7;6;1;1;36.0;1;2;24.666666666666668;3;3;38.0;1;2;0;0;2;40.0;1;2;31.5;2;1;36.0;1;2;42.0;1;2;1;28.9
1154;32.05882352941177;45;34.911764705882355;45.0;36.64705882352941;30.0;38.6;8;42.0;44.0;39.0;37.0;34.5;0;14;14;0;7;6;1;1;37.0;1;2;32.0;1;3;38.0;1;2;0;0;2;39.0;1;2;33.0;1;1;35.0;1;2;28.0;1;2;2;34.08333333333333
1155;39.05882352941177;50;39.88235294117647;50.0;37.44117647058823;43.0;38.8;8;40.0;44.0;39.0;43.0;39.07142857142857;0;14;14;0;7;7;0;1;35.0;1;2;35.0;1;3;41.0;1;2;0;0;2;41.0;1;2;44.0;1;1;41.0;1;2;41.0;1;2;2;36.8125
1156;36.35294117647059;40;34.411764705882355;42.0;36.11764705882353;36.0;39.0;7;35.0;46.0;35.0;29.0;37.42857142857143;2;22;14;8;7;6;1;1;25.0;2;2;30.0;3;3;45.0;1;2;0;0;2;42.0;1;2;42.0;1;1;39.0;1;2;45.0;1;2;2;35.520833333333336
1157;35.05882352941177;49;33.294117647058826;34.0;34.55882352941177;30.0;38.06666666666667;8;31.0;39.0;40.0;40.0;42.0;0;14;14;0;7;7;0;1;40.0;1;2;47.0;1;3;41.0;1;2;0;0;2;39.0;1;2;47.0;1;1;39.0;1;2;41.0;1;2;2;37.4375
1158;31.38235294117647;0;37.470588235294116;45.0;37.23529411764706;32.0;39.23076923076923;7;40.0;41.0;0.0;38.0;39.642857142857146;0;14;14;0;7;7;0;1;33.0;1;2;32.0;1;3;45.0;1;2;0;0;2;43.0;1;2;47.0;1;1;44.0;1;2;41.0;1;2;2;36.708333333333336
1159;32.05882352941177;41;36.05882352941177;48.0;38.529411764705884;38.0;40.86666666666667;8;43.0;45.0;37.0;33.0;37.214285714285715;1;17;14;3;7;6;1;1;35.0;1;2;28.0;2;3;37.0;1;2;0;0;2;45.0;1;2;47.0;1;1;37.0;1;2;41.0;1;2;2;37.1875
1160;34.088235294117645;47;37.11764705882353;39.0;37.294117647058826;37.0;42.0;8;47.0;40.0;41.0;40.0;39.892857142857146;1;17;14;3;7;6;1;1;41.0;1;2;29.5;2;3;46.0;1;2;0;0;2;43.0;1;2;44.0;1;1;37.0;1;2;46.0;1;2;2;36.1875
1161;37.3235294117647;48;36.705882352941174;39.0;36.23529411764706;32.0;38.666666666666664;8;39.0;37.0;40.0;30.0;40.714285714285715;0;14;14;0;7;7;0;1;41.0;1;2;42.0;1;3;40.0;1;2;0;0;2;38.0;1;2;42.0;1;1;38.0;1;2;44.0;1;2;2;35.4375
1165;41.35294117647059;50;39.64705882352941;46.0;44.0;40.0;43.6;8;49.0;40.0;42.0;46.0;45.142857142857146;0;14;14;0;7;7;0;1;43.0;1;2;47.0;1;3;46.0;1;2;0;0;2;44.0;1;2;45.0;1;1;40.0;1;2;50.0;1;2;3;41.6875
1167;38.588235294117645;50;38.76470588235294;41.0;40.11764705882353;36.0;40.5;7;41.0;39.0;45.0;41.0;42.142857142857146;0;14;14;0;7;7;0;1;39.0;1;2;33.0;1;3;45.0;1;2;0;0;2;48.0;1;2;47.0;1;1;45.0;1;2;45.0;1;2;3;40.5625
1170;34.26470588235294;37;34.94117647058823;30.0;33.44444444444444;37.0;32.5;5;33.0;37.0;0.0;0.0;27.90909090909091;0;10;10;0;5;4;1;2;32.0;1;2;20.0;1;3;37.0;1;2;0;0;2;37.0;1;2;35.0;1;1;0.0;0;2;0.0;0;2;2;31.875
1171;37.470588235294116;31;34.529411764705884;42.0;37.785714285714285;41.0;39.93333333333333;8;45.0;43.0;41.0;34.0;38.57142857142857;0;14;14;0;7;7;0;1;34.0;1;2;34.0;1;3;44.0;1;2;0;0;2;39.0;1;2;36.0;1;1;38.0;1;2;46.0;1;2;2;33.8
1173;42.14705882352941;49;37.88235294117647;50.0;38.529411764705884;32.0;41.53333333333333;8;33.0;48.0;46.0;31.0;40.92857142857143;0;14;14;0;7;7;0;1;45.0;1;2;30.0;1;3;48.0;1;2;0;0;2;47.0;1;2;39.0;1;1;38.0;1;2;44.0;1;2;2;39.09375
1174;40.64705882352941;0;41.8235294117647;48.0;40.64705882352941;46.0;43.53333333333333;8;37.0;44.0;44.0;50.0;44.785714285714285;0;14;14;0;7;7;0;1;42.0;1;2;45.0;1;3;48.0;1;2;0;0;2;43.0;1;2;48.0;1;1;45.0;1;2;44.0;1;2;3;41.375
1178;35.11764705882353;49;36.470588235294116;45.0;36.23529411764706;35.0;41.53333333333333;8;47.0;46.0;43.0;38.0;39.92857142857143;1;17;14;3;7;7;0;1;37.0;1;2;37.0;2;3;41.0;1;2;0;0;2;45.0;1;2;46.0;1;1;43.0;1;2;35.0;1;2;2;35.733333333333334
1179;38.1764705882353;0;35.5;31.0;30.5;0.0;37.666666666666664;5;41.0;0.0;0.0;37.0;26.0;0;4;4;0;2;1;1;2;28.0;1;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;0.0;0;1;37.0;1;2;0.0;0;2;1;28.8
1180;37.64705882352941;48;35.94117647058823;45.0;37.88235294117647;37.0;38.8;7;42.0;40.0;40.0;40.0;41.642857142857146;0;14;14;0;7;7;0;1;33.0;1;2;40.0;1;3;46.0;1;2;0;0;2;47.0;1;2;47.0;1;1;40.0;1;2;42.0;1;2;3;41.8125
1181;29.3;0;30.541666666666664;35.0;28.444444444444443;35.0;26.666666666666668;1;0.0;40.0;0.0;0.0;7.5;1;6;5;1;3;0;3;2;0.0;0;2;0.0;0;3;7.0;1;2;0;0;2;5.0;1;2;21.0;2;1;0.0;0;2;0.0;0;2;1;0.0
1183;36.411764705882355;50;40.8235294117647;45.0;39.76470588235294;38.0;42.93333333333333;8;48.0;46.0;42.0;41.0;40.607142857142854;1;17;14;3;7;7;0;1;37.0;1;2;36.5;2;3;45.0;1;2;0;0;2;41.0;1;2;37.0;1;1;42.0;1;2;46.0;1;2;2;37.0625
1184;41.411764705882355;44;40.294117647058826;46.0;42.05882352941177;46.0;43.46666666666667;8;49.0;45.0;44.0;37.0;43.785714285714285;0;14;14;0;7;7;0;1;44.0;1;2;36.0;1;3;46.0;1;2;0;0;2;48.0;1;2;43.0;1;1;45.0;1;2;48.0;1;2;3;41.1875
1186;35.588235294117645;42;36.88235294117647;42.0;40.11764705882353;48.0;38.333333333333336;7;30.0;42.0;43.0;28.0;34.53846153846154;1;15;12;3;6;6;0;1;34.0;1;2;30.0;2;3;43.0;1;2;0;0;2;39.0;1;2;49.0;1;1;39.0;1;2;0.0;0;2;2;35.46666666666667
1187;39.23529411764706;43;37.11764705882353;42.0;37.73529411764706;45.0;37.93333333333333;8;31.0;39.0;40.0;36.0;40.42857142857143;0;14;14;0;7;7;0;1;42.0;1;2;38.0;1;3;41.0;1;2;0;0;2;39.0;1;2;38.0;1;1;45.0;1;2;40.0;1;2;2;35.13333333333333
1189;40.588235294117645;50;42.35294117647059;49.0;41.294117647058826;41.0;47.06666666666667;8;49.0;46.0;47.0;50.0;43.714285714285715;0;14;14;0;7;7;0;1;47.0;1;2;39.0;1;3;46.0;1;2;0;0;2;49.0;1;2;43.0;1;1;41.0;1;2;43.0;1;2;3;44.9375
1190;36.588235294117645;45;38.470588235294116;43.0;38.0;46.0;35.93333333333333;7;30.5;37.0;43.0;46.0;37.357142857142854;0;14;14;0;7;7;0;1;30.0;1;2;30.0;1;3;39.0;1;2;0;0;2;47.0;1;2;37.0;1;1;45.0;1;2;37.0;1;2;2;35.53333333333333
1191;38.294117647058826;41;36.333333333333336;0.0;37.94117647058823;40.0;39.0;7;45.0;46.0;42.0;40.0;35.416666666666664;0;12;12;0;6;6;0;1;35.0;1;2;30.0;1;3;38.0;1;2;0;0;2;0.0;0;2;35.0;1;1;38.0;1;2;39.0;1;2;2;38.5
1192;36.588235294117645;0;36.294117647058826;38.0;32.0625;30.0;34.93333333333333;7;36.0;36.0;38.0;35.0;31.90909090909091;0;10;10;0;5;5;0;1;31.0;1;2;31.0;1;3;34.0;1;2;0;0;2;45.0;1;2;38.0;1;1;0.0;0;2;0.0;0;2;1;29.444444444444443
1194;34.588235294117645;0;35.411764705882355;39.0;35.470588235294116;36.0;38.46666666666667;8;34.0;39.0;41.0;31.0;39.0;0;14;14;0;7;7;0;1;35.0;1;2;30.0;1;3;44.0;1;2;0;0;2;42.0;1;2;46.0;1;1;44.0;1;2;40.0;1;2;2;35.0
1196;37.64705882352941;50;39.529411764705884;48.0;38.294117647058826;36.0;40.266666666666666;7;25.0;48.0;41.0;46.0;38.642857142857146;0;14;14;0;7;7;0;1;45.0;1;2;30.0;1;3;44.0;1;2;0;0;2;33.0;1;2;41.0;1;1;40.0;1;2;43.0;1;2;2;34.733333333333334
1198;44.470588235294116;50;42.705882352941174;49.0;41.76470588235294;47.0;45.2;8;47.0;46.0;43.0;45.0;46.357142857142854;0;14;14;0;7;7;0;1;43.0;1;2;50.0;1;3;45.0;1;2;0;0;2;47.0;1;2;47.0;1;1;48.0;1;2;43.0;1;2;3;43.25
1199;38.705882352941174;0;36.88235294117647;48.0;40.411764705882355;50.0;40.8;8;35.0;43.0;42.0;43.0;41.07142857142857;0;14;14;0;7;7;0;1;43.0;1;2;30.0;1;3;48.0;1;2;0;0;2;46.0;1;2;45.0;1;1;43.0;1;2;40.0;1;2;2;36.53125
1207;39.6;0;37.205882352941174;47.0;36.411764705882355;34.0;38.8;8;42.0;35.5;32.0;42.0;33.0;2;22;14;8;7;5;2;1;39.0;1;2;22.666666666666668;3;3;41.0;1;2;0;0;2;43.0;1;2;34.0;1;1;17.0;2;2;40.0;1;2;1;25.75
1209;35.35294117647059;43;35.588235294117645;49.0;34.05882352941177;30.0;41.666666666666664;8;40.0;43.0;42.0;36.0;39.357142857142854;0;14;14;0;7;7;0;1;39.0;1;2;32.0;1;3;36.0;1;2;0;0;2;46.0;1;2;39.0;1;1;42.0;1;2;45.0;1;2;2;34.55555555555556
1210;37.470588235294116;48;40.76470588235294;49.0;40.1764705882353;40.0;42.733333333333334;8;48.0;46.0;46.0;40.0;40.285714285714285;0;14;14;0;7;7;0;1;43.0;1;2;30.0;1;3;44.0;1;2;0;0;2;44.0;1;2;38.0;1;1;45.0;1;2;42.0;1;2;2;39.5
1213;36.43333333333333;0;35.09375;37.0;28.533333333333335;45.0;30.272727272727273;4;43.0;35.0;32.0;0.0;30.818181818181817;1;12;10;2;5;4;1;1;28.5;2;2;30.0;1;3;39.0;1;2;0;0;2;38.0;1;2;38.0;1;1;0.0;0;2;0.0;0;2;2;30.3125
1215;36.411764705882355;39;39.23529411764706;44.0;40.94117647058823;49.0;42.6;8;47.0;47.0;44.0;42.0;39.5;0;14;14;0;7;7;0;1;34.0;1;2;30.0;1;3;44.0;1;2;0;0;2;44.0;1;2;47.0;1;1;42.0;1;2;44.0;1;2;2;35.46666666666667
1217;40.705882352941174;48;39.94117647058823;47.0;35.029411764705884;41.0;41.8;8;45.0;44.0;44.0;43.0;39.42857142857143;0;14;14;0;7;7;0;1;40.0;1;2;32.0;1;3;46.0;1;2;0;0;2;30.0;1;2;48.0;1;1;44.0;1;2;44.0;1;2;2;39.375
1219;38.8235294117647;50;37.73529411764706;48.0;39.705882352941174;38.0;42.93333333333333;8;46.0;44.0;43.0;44.0;41.785714285714285;0;14;14;0;7;7;0;1;40.0;1;2;38.0;1;3;45.0;1;2;0;0;2;42.0;1;2;47.0;1;1;45.0;1;2;40.0;1;2;2;39.8125
1221;40.11764705882353;48;41.05882352941177;47.0;43.294117647058826;50.0;45.53333333333333;8;47.0;44.0;44.0;47.0;41.142857142857146;0;14;14;0;7;7;0;1;42.0;1;2;36.0;1;3;46.0;1;2;0;0;2;43.0;1;2;40.0;1;1;45.0;1;2;38.0;1;2;3;41.125
1223;30.921568627450984;0;29.977777777777774;0.0;32.45;30.0;32.04545454545455;4;30.0;38.0;0.0;16.5;35.666666666666664;0;8;8;0;4;4;0;1;30.0;1;2;42.0;1;3;0.0;0;2;0;0;2;0.0;0;2;41.0;1;1;47.0;1;2;0.0;0;2;2;33.4
1226;32.64705882352941;0;35.205882352941174;50.0;36.11764705882353;36.0;35.46666666666667;7;32.0;43.0;40.0;33.0;39.0;0;14;14;0;7;7;0;1;38.0;1;2;30.0;1;3;44.0;1;2;0;0;2;50.0;1;2;36.0;1;1;41.0;1;2;37.0;1;2;2;36.06666666666667
1229;38.588235294117645;47;35.88235294117647;38.0;37.76470588235294;28.5;39.93333333333333;8;36.5;43.0;43.0;39.0;41.42857142857143;0;14;14;0;7;7;0;1;39.0;1;2;30.0;1;3;44.0;1;2;0;0;2;49.0;1;2;48.0;1;1;45.0;1;2;44.0;1;2;2;39.625
1230;37.11764705882353;40;36.411764705882355;45.0;39.588235294117645;49.0;39.4;8;44.0;40.0;43.0;43.0;43.5;0;14;14;0;7;7;0;1;38.0;1;2;47.0;1;3;38.0;1;2;0;0;2;45.0;1;2;46.0;1;1;46.0;1;2;44.0;1;2;2;35.875
1231;37.35294117647059;39;34.529411764705884;34.0;37.8235294117647;36.0;40.86666666666667;8;42.0;42.0;44.0;40.0;37.357142857142854;0;14;14;0;7;7;0;1;40.0;1;2;30.0;1;3;44.0;1;2;0;0;2;37.0;1;2;39.0;1;1;37.0;1;2;39.0;1;2;2;34.4
1232;36.588235294117645;0;30.422222222222224;0.0;34.294117647058826;33.0;31.68888888888889;6;40.0;30.0;31.0;32.0;31.5;2;15;10;5;5;5;0;1;34.5;2;2;32.5;2;3;41.0;1;2;0;0;2;0.0;0;2;36.0;1;1;31.0;1;2;0.0;0;2;2;31.633333333333333
1236;38.64705882352941;47;41.05882352941177;48.0;42.64705882352941;50.0;41.06666666666667;8;35.0;42.0;46.0;40.0;45.214285714285715;0;14;14;0;7;7;0;1;42.0;1;2;50.0;1;3;43.0;1;2;0;0;2;49.0;1;2;47.0;1;1;45.0;1;2;39.0;1;2;3;43.375
1239;37.705882352941174;42;35.8235294117647;45.0;39.0;43.0;38.4;8;30.0;40.0;41.0;40.0;38.57142857142857;0;14;14;0;7;7;0;1;32.0;1;2;33.0;1;3;47.0;1;2;0;0;2;41.0;1;2;41.0;1;1;43.0;1;2;37.0;1;2;2;33.9
1240;41.8235294117647;50;41.705882352941174;46.0;43.470588235294116;38.0;43.2;8;50.0;45.0;44.0;35.0;44.714285714285715;0;14;14;0;7;7;0;1;42.0;1;2;48.0;1;3;46.0;1;2;0;0;2;42.0;1;2;48.0;1;1;43.0;1;2;44.0;1;2;3;42.0
1241;41.11764705882353;38;39.588235294117645;42.0;39.529411764705884;31.0;43.2;8;49.0;42.0;42.0;42.0;40.285714285714285;1;17;14;3;7;6;1;1;41.0;1;2;29.0;2;3;44.0;1;2;0;0;2;46.0;1;2;43.0;1;1;42.0;1;2;44.0;1;2;2;39.625
1242;39.588235294117645;50;37.1764705882353;41.0;38.294117647058826;46.0;41.13333333333333;8;46.0;41.0;38.0;39.0;34.23076923076923;0;12;12;0;6;6;0;1;35.0;1;2;30.0;1;3;41.0;1;2;0;0;2;42.0;1;2;47.0;1;1;36.0;1;2;0.0;0;2;2;36.06666666666667
1244;38.1764705882353;0;40.294117647058826;47.0;40.411764705882355;49.0;42.93333333333333;8;48.0;43.0;46.0;42.0;40.142857142857146;0;14;14;0;7;7;0;1;41.0;1;2;31.0;1;3;44.0;1;2;0;0;2;44.0;1;2;49.0;1;1;40.0;1;2;41.0;1;2;3;41.13333333333333
1250;34.8235294117647;45;38.0;46.0;39.0;46.0;38.666666666666664;8;30.0;43.0;44.0;41.0;38.285714285714285;1;17;14;3;7;7;0;1;33.0;1;2;33.0;2;3;46.0;1;2;0;0;2;43.0;1;2;37.0;1;1;45.0;1;2;33.0;1;2;2;38.5625
1252;41.8235294117647;0;41.05882352941177;47.5;40.64705882352941;40.0;41.333333333333336;8;47.0;42.0;43.0;39.0;40.285714285714285;1;16;14;2;7;7;0;1;45.0;1;2;30.0;1;3;47.0;1;2;0;0;2;40.0;2;2;48.0;1;1;44.0;1;2;37.0;1;2;2;39.5
1253;34.411764705882355;50;35.76470588235294;46.0;34.38235294117647;24.5;39.266666666666666;8;43.0;43.0;31.0;33.0;39.142857142857146;0;14;14;0;7;7;0;1;38.0;1;2;34.0;1;3;39.0;1;2;0;0;2;41.0;1;2;42.0;1;1;39.0;1;2;45.0;1;2;2;36.0
1258;42.23529411764706;43;39.411764705882355;50.0;41.11764705882353;48.0;44.4;8;38.0;45.0;43.0;50.0;41.07142857142857;0;14;14;0;7;7;0;1;38.0;1;2;41.0;1;3;46.0;1;2;0;0;2;43.0;1;2;42.0;1;1;46.0;1;2;32.0;1;2;2;38.13333333333333
1261;37.35294117647059;43;39.5;45.0;40.35294117647059;50.0;42.46666666666667;8;43.0;44.0;43.0;45.0;43.642857142857146;0;14;14;0;7;7;0;1;43.0;1;2;45.0;1;3;43.0;1;2;0;0;2;45.0;1;2;40.0;1;1;42.0;1;2;45.0;1;2;2;38.577777777777776
1262;30.8;0;32.708333333333336;40.0;30.214285714285715;0.0;28.5;2;0.0;0.0;0.0;0.0;27.333333333333332;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;41.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;2;33.0
1264;35.294117647058826;50;37.794117647058826;45.0;36.794117647058826;42.0;37.93333333333333;7;47.0;42.0;32.0;36.0;40.583333333333336;0;12;12;0;6;6;0;1;42.0;1;2;43.0;1;3;42.0;1;2;0;0;2;0.0;0;2;42.0;1;1;37.0;1;2;37.0;1;2;2;35.733333333333334
1266;37.35294117647059;46;39.05882352941177;48.0;39.705882352941174;37.0;42.93333333333333;8;30.0;48.0;45.0;45.0;40.07142857142857;0;14;14;0;7;7;0;1;41.0;1;2;32.0;1;3;44.0;1;2;0;0;2;44.0;1;2;47.0;1;1;43.0;1;2;37.0;1;2;2;37.6875
1268;41.35294117647059;49;43.529411764705884;50.0;43.0;43.0;43.733333333333334;8;47.0;50.0;41.0;43.0;40.642857142857146;0;14;14;0;7;7;0;1;40.0;1;2;30.0;1;3;47.0;1;2;0;0;2;47.0;1;2;31.0;1;1;44.0;1;2;46.0;1;2;3;42.75
1269;39.1764705882353;44;38.64705882352941;45.0;40.64705882352941;36.0;41.46666666666667;8;30.0;43.0;42.0;34.0;43.714285714285715;0;14;14;0;7;7;0;1;43.0;1;2;40.0;1;3;45.0;1;2;0;0;2;47.0;1;2;40.0;1;1;44.0;1;2;47.0;1;2;2;39.875
1270;37.8235294117647;50;37.76470588235294;43.0;40.0;35.5;39.2;7;46.0;43.0;42.0;32.0;37.642857142857146;1;16;14;2;7;7;0;1;39.0;1;2;30.0;1;3;40.0;1;2;0;0;2;36.0;1;2;48.0;1;1;45.0;1;2;34.5;2;2;2;35.06666666666667
1274;36.470588235294116;41;34.3235294117647;37.0;38.294117647058826;33.0;40.666666666666664;8;43.0;44.0;43.0;37.0;38.5;0;14;14;0;7;7;0;1;35.0;1;2;46.0;1;3;43.0;1;2;0;0;2;32.0;1;2;47.0;1;1;37.0;1;2;30.0;1;2;2;33.1875
1275;15.5;0;24.583333333333332;35.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;27.333333333333332;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;41.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;1;0.0
1276;31.033333333333335;0;34.714285714285715;43.0;21.0;0.0;21.0;1;0.0;0.0;0.0;0.0;24.0;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;36.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;1;0.0
1278;32.666666666666664;0;29.47435897435897;47.0;31.5;0.0;20.5;1;0.0;0.0;0.0;0.0;27.333333333333332;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;41.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;1;0.0
1279;36.411764705882355;47;39.470588235294116;41.0;38.23529411764706;32.0;38.0;7;43.0;46.0;40.0;36.0;38.785714285714285;0;14;14;0;7;7;0;1;36.0;1;2;30.0;1;3;42.0;1;2;0;0;2;44.0;1;2;47.0;1;1;37.0;1;2;44.0;1;2;2;38.875
1280;36.05882352941177;0;35.88235294117647;44.0;34.5;30.0;39.8;7;38.0;41.0;38.0;45.0;31.24242424242424;1;14;10;4;5;4;1;1;26.333333333333332;3;2;30.0;1;3;34.0;1;2;0;0;2;43.0;1;2;47.0;1;1;0.0;0;2;0.0;0;2;2;31.233333333333334
1281;30.91176470588235;0;34.73529411764706;44.0;32.58333333333333;22.333333333333332;35.0;6;39.0;35.0;38.0;0.0;34.0;0;7;7;0;4;4;0;1;31.0;1;2;0.0;0;3;41.0;1;2;0;0;2;44.0;1;2;40.0;1;1;0.0;0;2;0.0;0;2;2;36.5
1282;29.794117647058822;0;35.1764705882353;41.0;34.588235294117645;31.0;39.53333333333333;8;38.0;39.0;34.0;43.0;39.357142857142854;0;14;14;0;7;7;0;1;38.0;1;2;38.0;1;3;45.0;1;2;0;0;2;38.0;1;2;47.0;1;1;37.0;1;2;37.0;1;2;2;33.044444444444444
1283;36.1764705882353;50;35.94117647058823;35.0;38.0;36.0;41.733333333333334;8;46.0;41.0;39.0;40.0;40.57142857142857;1;20;14;6;7;6;1;1;46.0;1;2;26.333333333333332;3;3;48.0;1;2;0;0;2;44.0;1;2;47.0;1;1;43.0;1;2;40.0;1;2;2;35.266666666666666
1287;32.029411764705884;0;30.98039215686274;34.0;33.233333333333334;30.0;36.72727272727273;6;33.0;38.0;0.0;42.0;34.82142857142857;1;17;14;3;7;7;0;1;35.0;1;2;32.5;2;3;41.0;1;2;0;0;2;32.0;1;2;38.0;1;1;34.0;1;2;34.0;1;2;2;33.93333333333333
1288;38.205882352941174;0;34.11764705882353;45.0;36.8235294117647;39.0;38.86666666666667;8;33.0;43.0;38.0;43.0;31.928571428571427;2;22;14;8;7;5;2;1;22.5;2;2;18.666666666666668;3;3;37.0;1;2;0;0;2;40.0;1;2;30.0;1;1;42.0;1;2;39.0;1;2;2;31.46666666666666
1290;34.970588235294116;48;35.029411764705884;41.0;40.411764705882355;44.0;39.13333333333333;8;38.0;38.0;35.0;40.0;40.07142857142857;0;14;14;0;7;7;0;1;32.0;1;2;40.0;1;3;43.0;1;2;0;0;2;45.0;1;2;47.0;1;1;41.0;1;2;36.0;1;2;2;36.93333333333333
1291;33.705882352941174;31;32.94117647058823;44.0;35.95;46.0;32.589743589743584;5;25.333333333333332;33.0;0.0;26.0;30.653846153846153;2;19;12;7;6;5;1;1;34.0;1;2;20.333333333333332;3;3;38.0;1;2;0;0;2;40.0;1;2;41.5;2;1;36.0;1;2;0.0;0;2;2;33.6
