NUMERO;LOCALIDAD_COLEGIO;PG_ICFES;CON_MAT_ICFES;FISICA_ICFES;BIOLOGIA_ICFES;IDIOMA_ICFES;LOCALIDAD;PROMEDIO_UNO;CAR_UNO;NCC_UNO;NCP_UNO;NAA_UNO;NAP_UNO;ESTADO_FINAL;NOTA_DIFERENCIAL;NOTA_DIBUJO;NOTA_QUIMICA;NOTA_CFJC;NOTA_TEXTOS;NOTA_SEMINARIO;NOTA_EE_UNO;PROMEDIO_DOS;CAR_DOS;NCC_DOS;NCA_DOS;NCP_DOS;NAC_DOS;NAA_DOS;NAP_DOS;EPA_DOS;NOTA_ALGEBRA;VECES_ALGEBRA;CREDITOS_ALGEBRA;NOTA_INTEGRAL;VECES_INTEGRAL;CREDITOS_INTEGRAL;NOTA_FISICA_UNO;VECES_FISICA_UNO;CREDITOS_FISICA_UNO;NOTA_MATERIALES;VECES_MATERIALES;CREDITOS_MATERIALES;NOTA_DEMOCRACIA;VECES_DEMOCRACIA;CREDITOS_DEMOCRACIA;NOTA_PBASICA;VECES_PBASICA;CREDITOS_PBASICA;NOTA_EE_DOS;VECES_EE_DOS;CREDITOS_EE_DOS;RENDIMIENTO_TRES
1587;15;426.0;61.0;72.0;60.0;61.0;15;39.8;0;15;0;7;0;11;35.0;34.0;42.0;42.0;44.0;47.0;43.0;36.23529411764706;1;20;17;3;7;7;0;1;32.0;1;3;31.0;2;3;34.0;1;3;32.0;1;2;38.0;1;1;43.0;1;3;47.0;1;2;3
1588;20;439.57;74.79;61.79;67.08;47.15;20;41.733333333333334;0;15;0;7;0;2;42.0;37.0;41.0;39.0;41.0;46.0;47.0;34.470588235294116;0;17;17;0;7;7;0;1;33.0;1;3;32.0;1;3;32.0;1;3;30.0;1;2;34.0;1;1;39.0;1;3;42.0;1;2;2
1589;16;436.0;68.0;62.0;55.0;46.0;18;37.6;0;15;0;7;0;2;33.0;32.0;40.0;40.0;40.0;46.0;41.0;32.11764705882353;2;22;17;5;7;5;2;1;30.0;1;3;29.0;2;3;30.0;1;3;27.0;2;2;42.0;1;1;33.0;1;3;42.0;1;2;2
1590;7;432.0;60.0;69.0;53.0;74.0;7;32.5;3;23;8;6;1;2;32.0;33.0;31.0;32.0;32.0;28.5;38.0;35.03333333333333;1;18;15;3;6;5;1;1;44.0;1;3;23.5;2;3;36.0;1;3;36.0;1;2;41.0;1;1;34.0;1;3;0.0;0;2;2
1591;4;427.0;76.0;59.0;55.0;50.0;4;35.86666666666667;1;18;3;7;0;11;34.0;32.0;30.0;37.0;40.0;41.0;45.0;37.05882352941177;0;17;17;0;7;7;0;1;32.0;1;3;32.0;1;3;34.0;1;3;35.0;1;2;44.0;1;1;42.0;1;3;48.0;1;2;2
1592;4;434.0;58.0;70.0;59.0;54.0;4;16.96153846153846;3;22;9;3;3;9;6.0;30.0;12.5;38.0;10.5;40.0;0.0;4.0;0;4;4;0;1;0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;8.0;1;1;0.0;1;3;0.0;0;2;1
1593;11;414.0;71.0;70.0;53.0;47.0;11;25.26923076923077;2;24;11;4;2;9;12.0;34.0;22.5;40.0;34.0;37.0;0.0;18.6;2;16;10;6;4;1;3;2;10.0;1;3;0.0;0;3;17.5;2;3;0.0;0;2;42.0;1;1;20.5;2;3;0.0;0;2;1
1594;1;426.0;68.0;66.0;62.0;60.0;1;31.96153846153846;2;20;7;5;1;9;28.0;37.0;30.5;38.0;30.0;40.0;0.0;34.266666666666666;2;20;15;5;6;6;0;1;37.0;1;3;30.0;1;3;31.0;2;3;31.5;2;2;34.0;1;1;41.0;1;3;0.0;0;2;2
1595;7;447.0;68.0;56.0;57.0;74.0;7;35.93333333333333;1;19;4;7;0;2;34.0;32.0;36.0;37.0;34.0;40.0;43.0;37.05882352941177;0;17;17;0;7;7;0;1;41.0;1;3;36.0;1;3;32.0;1;3;31.0;1;2;44.0;1;1;33.0;1;3;49.0;1;2;2
1596;7;433.0;71.0;62.0;58.0;59.0;7;40.6;0;15;0;7;0;7;42.0;37.0;32.0;39.0;49.0;42.0;46.0;40.23529411764706;0;17;17;0;7;7;0;1;43.0;1;3;33.0;1;3;40.0;1;3;36.0;1;2;44.0;1;1;44.0;1;3;44.0;1;2;4
1597;20;418.0;71.0;65.0;55.0;71.0;20;35.93333333333333;0;15;0;7;0;2;31.0;36.0;33.0;40.0;50.0;44.0;30.0;33.766666666666666;3;26;15;11;6;4;2;1;27.333333333333332;3;3;25.5;2;3;32.0;1;3;30.0;2;2;42.0;1;1;50.0;1;3;0.0;0;2;2
1598;20;423.0;62.0;70.0;67.0;51.0;19;34.044444444444444;2;29;14;5;2;2;26.666666666666668;36.0;28.0;39.0;39.0;41.0;45.0;34.5;2;21;15;6;6;6;0;1;32.5;2;3;30.0;1;3;32.0;2;3;32.0;1;2;41.0;1;1;43.0;1;3;0.0;0;2;2
1599;8;412.0;59.0;74.0;49.0;39.0;8;34.76923076923077;2;20;7;5;1;9;30.0;36.0;28.0;41.0;47.0;41.0;0.0;19.392857142857142;2;20;14;6;5;1;4;2;17.0;2;3;8.0;1;3;25.5;2;3;15.0;1;2;0.0;0;1;30.0;1;3;0.0;0;2;1
1600;20;407.0;75.0;66.0;49.0;48.0;20;37.06666666666667;0;15;0;7;0;11;30.0;37.0;30.0;38.0;50.0;44.0;45.0;34.470588235294116;3;25;17;8;7;5;2;1;32.0;2;3;25.0;2;3;30.0;1;3;29.0;2;2;38.0;1;1;43.0;1;3;50.0;1;2;2
1601;4;433.0;71.0;59.0;61.0;57.0;4;12.307692307692308;0;13;0;0;6;9;3.0;17.0;13.0;21.0;17.0;20.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1
1602;7;441.0;65.0;62.0;60.0;47.0;7;10.384615384615385;0;13;0;0;6;9;1.0;12.0;11.0;18.0;21.0;14.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1
1603;8;432.0;65.0;66.0;59.0;74.0;8;36.03333333333333;2;22;7;6;1;2;27.0;35.0;38.5;41.0;37.0;44.0;44.0;36.205882352941174;1;20;17;3;7;6;1;1;32.0;1;3;28.5;2;3;35.0;1;3;31.0;1;2;37.0;1;1;48.0;1;3;43.0;1;2;2
1604;19;423.0;75.0;56.0;55.0;66.0;19;13.76923076923077;4;24;11;2;4;9;11.5;15.0;5.0;30.0;9.0;40.0;0.0;8.142857142857142;0;6;6;0;2;0;2;2;0.0;0;3;0.0;0;3;15.0;1;3;0.0;0;2;0.0;0;1;4.0;1;3;0.0;0;2;1
1605;8;426.0;65.0;65.0;53.0;51.0;8;32.8;0;15;0;5;2;9;31.0;39.0;27.0;42.0;43.0;43.0;19.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1
1606;8;415.0;65.0;74.0;55.0;66.0;8;37.2;1;18;3;7;0;2;32.0;39.0;33.0;42.0;40.0;39.0;46.0;38.64705882352941;0;17;17;0;7;7;0;1;35.0;1;3;34.0;1;3;36.0;1;3;35.0;1;2;41.0;1;1;47.0;1;3;45.0;1;2;3
1607;10;424.0;74.0;62.0;58.0;57.0;10;28.0;2;24;11;4;2;9;17.0;31.0;28.0;39.0;34.0;43.0;0.0;24.916666666666668;1;15;12;3;5;3;2;2;32.0;1;3;0.0;0;3;19.0;2;3;13.0;1;2;30.0;1;1;30.0;1;3;0.0;0;2;1
1608;20;422.0;60.0;71.0;55.0;52.0;20;35.63333333333333;2;22;7;6;1;2;27.5;34.0;32.5;39.0;43.0;44.0;45.0;34.705882352941174;1;20;17;3;7;6;1;1;37.0;1;3;29.0;2;3;31.0;1;3;31.0;1;2;39.0;1;1;42.0;1;3;36.0;1;2;3
1609;11;432.0;80.0;50.0;58.0;51.0;11;37.46666666666667;1;18;3;6;1;2;32.0;40.0;28.0;40.0;47.0;46.0;45.0;39.705882352941174;0;17;17;0;7;7;0;1;40.0;1;3;32.0;1;3;35.0;1;3;40.0;1;2;45.0;1;1;45.0;1;3;47.0;1;2;3
1610;19;440.0;58.0;66.0;64.0;51.0;20;29.076923076923077;2;17;4;4;2;9;31.0;34.0;20.0;27.0;30.0;39.0;0.0;16.045454545454547;1;13;10;3;4;2;2;2;0.0;0;3;8.5;2;3;30.0;1;3;0.0;0;2;43.0;1;1;6.0;1;3;0.0;0;2;1
1611;4;423.0;65.0;66.0;55.0;68.0;4;40.46666666666667;0;15;0;7;0;2;37.0;40.0;36.0;42.0;47.0;45.0;45.0;39.0;0;17;17;0;7;7;0;1;43.0;1;3;32.0;1;3;37.0;1;3;31.0;1;2;44.0;1;1;49.0;1;3;37.0;1;2;3
1612;4;433.0;63.0;66.0;59.0;45.0;15;33.43333333333333;2;22;7;6;1;2;29.5;35.0;34.5;38.0;32.0;40.0;34.0;35.0;1;20;17;3;7;7;0;1;37.0;1;3;30.0;2;3;32.0;1;3;30.0;1;2;31.0;1;1;49.0;1;3;30.0;1;2;2
1613;20;423.0;71.0;62.0;53.0;43.0;20;37.06666666666667;1;18;3;6;1;2;32.0;38.0;29.0;41.0;47.0;40.0;45.0;37.970588235294116;1;20;17;3;7;7;0;1;31.0;1;3;32.5;2;3;34.0;1;3;39.0;1;2;42.0;1;1;45.0;1;3;49.0;1;2;3
1614;20;421.0;65.0;65.0;55.0;43.0;21;18.23076923076923;3;31;18;3;3;9;9.666666666666666;12.666666666666666;10.333333333333334;30.0;35.0;42.0;0.0;3.0;0;7;7;0;1;0;1;2;0.0;1;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;1;1;4.0;1;3;0.0;0;2;1
1615;18;426.0;65.0;62.0;55.0;63.0;18;38.233333333333334;2;22;7;7;0;11;37.5;35.0;31.5;39.0;43.0;44.0;45.0;39.35294117647059;0;17;17;0;7;7;0;1;35.0;1;3;42.0;1;3;34.0;1;3;31.0;1;2;48.0;1;1;46.0;1;3;44.0;1;2;3
1617;11;423.0;68.0;62.0;59.0;48.0;11;32.38461538461539;0;13;0;5;1;9;30.0;38.0;21.0;36.0;43.0;40.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1
1618;9;409.0;62.0;73.0;53.0;54.0;9;22.23076923076923;2;20;7;4;2;9;10.0;30.0;12.0;37.0;37.0;42.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1
1619;1;419.0;65.0;66.0;59.0;74.0;1;12.4;0;15;0;0;7;9;11.0;15.0;11.0;15.0;17.0;16.0;7.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1
1620;11;423.0;68.0;62.0;61.0;71.0;11;39.0;0;15;0;7;0;2;37.0;40.0;36.0;39.0;37.0;42.0;47.0;40.705882352941174;0;17;17;0;7;7;0;1;41.0;1;3;32.0;1;3;39.0;1;3;38.0;1;2;43.0;1;1;49.0;1;3;45.0;1;2;2
1621;11;406.0;62.0;73.0;53.0;63.0;11;31.82222222222222;2;26;11;5;2;3;27.333333333333332;31.0;27.0;34.0;30.0;39.0;46.0;31.1;2;21;15;6;6;5;1;1;28.5;2;3;31.0;1;3;30.0;1;3;34.0;1;2;40.0;1;1;30.0;2;3;0.0;0;2;1
1622;10;443.0;65.0;59.0;58.0;58.0;11;17.17777777777778;5;35;20;2;5;9;8.333333333333334;17.666666666666668;9.0;17.5;34.0;16.5;30.0;7.5;3;14;7;7;3;0;3;1;0.0;0;3;0.0;0;3;10.5;2;3;0.0;0;2;9.0;2;1;6.5;2;3;0.0;0;2;1
1623;6;422.0;65.0;66.0;55.0;53.0;18;39.2;1;18;3;7;0;2;35.0;37.0;34.0;42.0;43.0;44.0;50.0;37.76470588235294;0;17;17;0;7;7;0;1;32.0;1;3;30.0;1;3;37.0;1;3;32.0;1;2;46.0;1;1;49.0;1;3;44.0;1;2;2
1624;20;384.0;74.0;74.0;53.0;74.0;21;32.733333333333334;1;18;3;6;1;2;30.0;32.0;27.0;37.0;37.0;41.0;37.0;38.470588235294116;0;17;17;0;7;7;0;1;41.0;1;3;31.0;1;3;31.0;1;3;33.0;1;2;47.0;1;1;44.0;1;3;50.0;1;2;2
1625;11;419.0;80.0;53.0;59.0;75.0;11;20.26923076923077;4;23;10;2;4;9;18.0;30.0;12.5;8.0;22.0;42.0;0.0;11.142857142857142;0;7;7;0;3;0;3;2;17.0;1;3;0.0;0;3;2.0;1;3;0.0;0;2;21.0;1;1;0.0;0;3;0.0;0;2;1
1626;8;416.0;62.0;65.0;46.0;71.0;8;35.333333333333336;1;19;4;6;1;11;27.0;37.0;30.0;40.0;40.0;42.0;48.0;35.411764705882355;1;20;17;3;7;6;1;1;40.0;1;3;34.0;1;3;39.0;1;3;30.0;1;2;42.0;1;1;41.0;2;3;19.0;1;2;2
1627;2;426.0;68.0;59.0;55.0;71.0;11;36.4;0;15;0;7;0;2;30.0;36.0;34.0;42.0;47.0;40.0;38.0;38.294117647058826;1;20;17;3;7;7;0;1;36.0;1;3;32.0;2;3;33.0;1;3;36.0;1;2;45.0;1;1;47.0;1;3;45.0;1;2;2
1628;4;424.0;78.0;53.0;59.0;60.0;18;37.8;0;15;0;7;0;2;32.0;38.0;30.0;41.0;47.0;42.0;48.0;41.411764705882355;0;17;17;0;7;7;0;1;38.0;1;3;35.0;1;3;43.0;1;3;37.0;1;2;45.0;1;1;47.0;1;3;48.0;1;2;3
1629;5;419.0;65.0;66.0;55.0;46.0;5;37.266666666666666;2;22;7;6;1;2;29.5;41.0;32.0;42.0;47.0;33.0;47.0;36.35294117647059;1;20;17;3;7;7;0;1;40.0;1;3;30.0;1;3;33.0;1;3;31.0;1;2;39.0;1;1;42.0;2;3;41.0;1;2;2
1630;6;423.0;71.0;59.0;55.0;57.0;20;32.96666666666667;2;22;7;6;1;9;32.0;30.0;28.5;33.0;30.0;40.0;44.0;32.705882352941174;3;25;17;8;7;4;3;1;36.0;1;3;24.0;2;3;25.0;2;3;29.5;2;2;37.0;1;1;41.0;1;3;41.0;1;2;1
1631;18;425.0;57.0;65.0;55.0;74.0;18;39.56666666666667;1;18;3;7;0;2;38.0;40.0;35.5;42.0;47.0;45.0;37.0;40.1764705882353;0;17;17;0;7;7;0;1;32.0;1;3;35.0;1;3;39.0;1;3;36.0;1;2;46.0;1;1;49.0;1;3;50.0;1;2;3
1632;5;422.0;68.0;59.0;57.0;48.0;5;36.4;0;15;0;7;0;2;35.0;38.0;33.0;35.0;37.0;32.0;45.0;33.06666666666667;2;20;15;5;6;5;1;1;30.0;1;3;30.0;2;3;33.0;1;3;29.5;2;2;44.0;1;1;38.0;1;3;0.0;0;2;2
1633;18;419.0;71.0;59.0;62.0;53.0;18;32.666666666666664;1;21;6;6;1;2;31.0;35.0;22.0;34.0;33.0;30.0;50.0;32.96666666666667;1;18;15;3;6;5;1;1;26.5;2;3;31.0;1;3;33.0;1;3;32.0;1;2;42.0;1;1;39.0;1;3;0.0;0;2;2
1634;11;423.0;73.0;52.0;59.0;59.0;10;28.53846153846154;3;22;9;4;2;9;31.0;29.0;20.0;33.0;33.0;30.0;0.0;24.6;0;4;4;0;2;1;1;2;0.0;0;3;0.0;0;3;27.0;1;3;0.0;0;2;42.0;1;1;0.0;0;3;0.0;0;2;1
1635;20;434.0;68.0;53.0;57.0;89.0;8;15.692307692307692;0;13;0;0;6;9;10.0;18.0;13.0;15.0;28.0;18.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1
1636;10;414.0;74.0;59.0;62.0;60.0;10;32.2;2;19;4;6;1;9;30.0;30.0;35.0;38.0;37.0;26.0;30.0;31.266666666666666;3;29;15;14;6;3;3;1;30.0;1;3;26.666666666666668;3;3;26.0;3;3;27.0;2;2;35.0;1;1;44.0;1;3;0.0;0;2;2
1637;1;421.0;65.0;62.0;58.0;53.0;1;14.2;0;15;0;0;7;9;6.0;20.0;13.0;11.0;29.0;17.0;12.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1
1638;15;403.0;75.0;60.0;51.0;61.0;14;36.03333333333333;1;18;3;7;0;11;38.0;37.0;30.5;31.0;32.0;40.0;44.0;38.266666666666666;0;15;15;0;6;6;0;1;35.0;1;3;32.0;1;3;36.0;1;3;41.0;1;2;39.0;1;1;48.0;1;3;0.0;0;2;2
1639;20;411.0;63.0;68.0;56.0;61.0;20;34.266666666666666;2;19;4;7;0;11;31.0;32.0;32.0;34.0;36.0;30.0;47.0;36.43333333333333;2;21;15;6;6;5;1;1;36.0;1;3;27.5;2;3;34.0;2;3;35.0;1;2;40.0;1;1;48.0;1;3;0.0;0;2;2
1640;20;412.0;65.0;62.0;54.0;45.0;9;21.282051282051285;5;31;18;1;5;9;30.0;16.333333333333332;21.666666666666668;15.666666666666666;14.333333333333334;14.666666666666666;0.0;28.0;1;9;6;3;2;1;1;2;41.0;1;3;15.0;2;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1
1641;19;415.0;68.0;60.0;59.0;53.0;19;28.692307692307693;2;18;5;4;2;11;30.0;30.0;25.0;24.0;31.0;32.0;0.0;30.4;2;24;15;9;6;5;1;1;33.0;1;3;17.333333333333332;3;3;33.0;1;3;32.0;1;2;31.0;1;1;37.0;2;3;0.0;0;2;2
1642;19;418.0;68.0;65.0;55.0;36.0;19;14.961538461538462;5;25;12;1;5;9;10.0;19.0;8.0;30.0;19.5;23.5;0.0;12.75;0;3;3;0;1;0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;17.0;1;3;0.0;0;2;1
1643;12;416.0;68.0;60.0;64.0;53.0;8;29.733333333333334;0;15;0;4;3;9;30.0;27.0;25.0;33.0;39.0;26.0;30.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1
1644;20;413.0;76.0;59.0;68.0;43.0;20;37.36666666666667;2;19;4;6;1;2;47.0;35.0;25.0;33.0;37.0;34.5;43.0;41.8235294117647;0;17;17;0;7;7;0;1;47.0;1;3;42.0;1;3;38.0;1;3;37.0;1;2;42.0;1;1;38.0;1;3;50.0;1;2;3
1645;18;411.0;68.0;62.0;53.0;58.0;18;26.0;3;21;8;3;3;9;18.0;34.0;21.0;30.0;38.0;29.0;0.0;28.714285714285715;0;7;7;0;3;1;2;2;17.0;1;3;0.0;0;3;0.0;0;3;0.0;0;2;24.0;1;1;42.0;1;3;0.0;0;2;1
1646;11;406.0;57.0;74.0;53.0;42.0;11;32.03846153846154;1;14;1;5;1;2;32.0;31.0;33.0;30.0;34.0;29.5;0.0;35.63333333333333;2;21;15;6;6;5;1;1;36.0;2;3;23.5;2;3;36.0;1;3;30.0;1;2;41.0;1;1;49.0;1;3;0.0;0;2;2
1647;20;421.0;68.0;60.0;63.0;49.0;8;32.1;4;25;10;5;2;9;26.0;28.0;32.0;39.0;38.0;32.5;39.0;36.53333333333333;1;18;15;3;6;6;0;1;30.0;2;3;30.0;1;3;37.0;1;3;41.0;1;2;46.0;1;1;43.0;1;3;0.0;0;2;2
1649;8;400.0;60.0;70.0;47.0;68.0;8;32.666666666666664;4;26;11;5;2;11;32.0;29.0;26.333333333333332;32.0;36.5;32.0;44.0;37.76470588235294;1;20;17;3;7;6;1;1;30.0;1;3;28.0;2;3;46.0;1;3;33.0;1;2;45.0;1;1;43.0;1;3;45.0;1;2;2
1650;18;413.0;65.0;59.0;49.0;63.0;4;35.43333333333333;1;18;3;7;0;2;31.0;34.0;33.5;37.0;36.0;30.0;50.0;39.94117647058823;1;20;17;3;7;7;0;1;48.0;1;3;32.0;2;3;36.0;1;3;30.0;1;2;39.0;1;1;48.0;1;3;44.0;1;2;2
1651;5;416.0;62.0;62.0;53.0;74.0;5;18.923076923076923;5;24;11;1;5;9;16.5;31.0;14.0;14.5;19.5;22.5;0.0;3.0;0;3;3;0;1;0;1;2;0.0;0;3;0.0;0;3;4.0;1;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1
1652;2;409.0;71.0;62.0;47.0;66.0;12;28.935897435897434;4;28;15;3;3;9;30.5;28.333333333333332;18.333333333333332;36.0;40.0;26.5;0.0;22.866666666666667;3;27;15;12;6;3;3;1;40.0;1;3;16.0;3;3;8.0;2;3;2.0;1;2;48.0;1;1;33.0;2;3;0.0;0;2;1
1653;20;429.0;60.0;62.0;62.0;77.0;20;38.166666666666664;1;18;3;7;0;2;39.0;32.0;34.5;39.0;39.0;32.0;50.0;37.6764705882353;1;20;17;3;7;7;0;1;35.0;1;3;31.5;2;3;35.0;1;3;33.0;1;2;45.0;1;1;45.0;1;3;45.0;1;2;3
1654;12;412.0;65.0;62.0;51.0;51.0;3;11.961538461538462;5;24;11;1;5;9;6.0;11.0;8.5;8.0;31.0;14.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1
1655;20;411.0;61.0;66.0;54.0;59.0;2;28.846153846153847;0;13;0;4;2;9;28.0;30.0;24.0;35.0;33.0;30.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1
1656;14;407.0;56.0;72.0;58.0;54.0;8;29.53846153846154;3;21;8;3;3;9;24.5;33.0;26.5;40.0;37.0;26.5;0.0;26.066666666666666;3;26;15;11;6;4;2;1;9.333333333333334;3;3;20.0;2;3;30.0;1;3;30.0;2;2;42.0;1;1;37.0;1;3;0.0;0;2;2
1657;8;411.0;60.0;66.0;57.0;58.0;8;35.0;2;19;4;7;0;2;31.0;38.0;30.5;39.0;38.0;30.5;44.0;36.6764705882353;1;20;17;3;7;6;1;1;38.0;1;3;26.5;2;3;32.0;1;3;30.0;1;2;36.0;1;1;50.0;1;3;44.0;1;2;3
1658;20;410.0;52.0;73.0;62.0;48.0;12;31.87777777777778;3;27;12;5;2;2;25.666666666666668;30.0;29.0;34.0;35.0;32.5;46.0;36.61764705882353;2;23;17;6;7;7;0;1;32.0;1;3;32.5;2;3;30.0;2;3;34.0;1;2;38.0;1;1;47.0;1;3;46.0;1;2;2
1659;9;390.0;60.0;74.0;59.0;40.0;9;32.53333333333333;3;27;12;6;1;11;31.0;32.0;28.5;33.0;34.0;31.5;41.0;35.970588235294116;2;23;17;6;7;7;0;1;35.0;2;3;37.0;1;3;31.5;2;3;32.0;1;2;40.0;1;1;37.0;1;3;43.0;1;2;2
1660;20;407.0;68.0;60.0;68.0;49.0;20;28.033333333333335;3;23;8;4;3;9;23.5;30.0;22.5;36.0;35.0;27.0;33.0;28.866666666666667;3;26;15;11;6;3;3;1;29.0;2;3;13.666666666666666;3;3;33.0;1;3;28.0;2;2;42.0;1;1;36.0;1;3;0.0;0;2;2
1661;8;396.0;68.0;65.0;55.0;42.0;7;31.344444444444445;2;26;11;5;2;2;25.666666666666668;34.0;28.5;36.0;39.0;30.0;35.0;35.11764705882353;2;22;17;5;7;6;1;1;30.0;2;3;39.0;1;3;33.0;1;3;31.0;2;2;37.0;1;1;46.0;1;3;27.0;1;2;2
1662;20;425.0;65.0;56.0;55.0;80.0;20;30.692307692307693;3;19;6;4;2;9;30.0;35.0;28.5;34.0;29.5;30.5;0.0;31.433333333333334;2;24;15;9;6;4;2;1;43.0;1;3;18.0;3;3;28.5;2;3;32.0;1;2;37.0;1;1;34.0;1;3;0.0;0;2;1
1663;20;407.0;71.0;59.0;57.0;57.0;20;36.9;2;22;7;6;1;2;27.0;38.0;32.5;44.0;50.0;44.0;42.0;35.26470588235294;1;20;17;3;7;7;0;1;32.5;2;3;30.0;1;3;35.0;1;3;32.0;1;2;43.0;1;1;40.0;1;3;40.0;1;2;2
1664;8;388.0;64.0;48.0;53.0;47.0;8;19.256410256410255;6;33;20;1;5;9;7.333333333333333;28.0;16.666666666666668;26.0;31.5;26.0;0.0;5.0;0;7;7;0;3;0;3;2;8.0;1;3;0.0;0;3;0.0;0;3;0.0;0;2;8.0;1;1;1.0;1;3;0.0;0;2;1
1665;10;362.0;60.0;56.0;53.0;45.0;8;28.602564102564102;3;28;15;3;3;2;23.333333333333332;34.0;27.666666666666668;31.0;34.0;28.5;0.0;33.2;2;21;15;6;6;5;1;1;38.0;1;3;32.0;1;3;28.0;2;3;31.0;1;2;43.0;1;1;33.0;2;3;0.0;0;2;2
1666;10;356.87;50.18;56.97;49.94;52.08;19;28.115384615384617;3;21;8;3;3;3;24.0;30.0;25.5;33.0;39.0;22.0;0.0;30.266666666666666;3;24;15;9;6;4;2;1;26.0;2;3;30.0;1;3;22.0;2;3;39.0;1;2;37.0;1;1;35.0;2;3;0.0;0;2;2
1667;8;366.0;52.0;45.0;58.0;65.0;8;31.666666666666668;3;23;8;4;3;2;24.0;31.0;29.5;31.0;38.0;29.5;46.0;34.705882352941174;2;23;17;6;7;6;1;1;24.0;2;3;33.0;1;3;32.0;1;3;35.0;1;2;42.0;1;1;43.0;2;3;41.0;1;2;2
1668;5;404.0;54.0;62.0;62.0;42.0;5;31.733333333333334;3;26;11;5;2;2;26.0;35.0;28.0;31.0;36.0;31.0;42.0;33.266666666666666;1;18;15;3;6;5;1;1;32.0;1;3;29.0;2;3;37.0;1;3;37.0;1;2;38.0;1;1;31.0;1;3;0.0;0;2;2
1669;8;380.41;54.88;58.25;51.93;43.48;8;26.2051282051282;5;25;12;2;4;9;23.5;33.0;23.5;22.666666666666668;34.0;19.5;0.0;22.666666666666668;5;35;15;20;6;2;4;1;16.666666666666668;3;3;22.0;3;3;22.5;2;3;31.0;2;2;45.0;1;1;16.5;2;3;0.0;0;2;1
1670;10;370.0;47.0;56.0;59.0;71.0;10;25.511111111111113;4;29;14;2;5;9;17.666666666666668;27.5;28.5;31.0;32.0;28.5;24.0;14.3;1;7;4;3;2;1;1;2;0.0;0;3;0.0;0;3;12.5;2;3;0.0;0;2;34.0;1;1;0.0;0;3;0.0;0;2;1
1671;4;412.0;68.0;65.0;50.0;48.0;7;39.333333333333336;1;18;3;7;0;7;39.0;39.0;36.0;39.0;39.0;39.0;46.0;36.76470588235294;0;17;17;0;7;7;0;1;35.0;1;3;33.0;1;3;34.0;1;3;37.0;1;2;45.0;1;1;40.0;1;3;40.0;1;2;2
1672;20;394.0;56.0;53.0;45.0;50.0;20;35.8;1;18;3;7;0;7;30.0;34.0;34.0;38.0;40.0;39.0;45.0;37.03333333333333;2;20;15;5;6;6;0;1;34.0;1;3;33.5;2;3;35.0;1;3;33.5;2;2;43.0;1;1;46.0;1;3;0.0;0;2;2
1673;11;397.0;59.0;66.0;59.0;58.0;11;31.692307692307693;0;13;0;5;1;9;30.0;38.0;23.0;38.0;38.0;33.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1
